"","RT","RT_bl","RT_tot","acc_bl","acc_tot","answer_debrief_1","answer_debrief_2","answer_debrief_3","answer_debrief_4","background","bidi","blink_onset","block_cnt","block_type","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","count_block_loop","count_block_seq","count_block_settings","count_check_session","count_drift_correct","count_end_loop","count_end_seq","count_exp_settings","count_experiment","count_feedback","count_instructions","count_log_variables","count_logger","count_new_inline_script","count_new_pygaze_drift_correct","count_new_pygaze_start_recording","count_new_pygaze_stop_recording","count_pygaze","count_start_recording","count_stop_recording","count_test_location","count_trial","count_trial_loop","count_trial_seq","d_eye","datetime","description","disable_garbage_collection","dist_color","dist_high","dist_loc","dist_shape","empty_column","experiment_file","experiment_path","eye_threshold_length","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","high_loc","high_prob_loc","keyboard_backend","live_row","live_row_block_loop","live_row_trial_loop","logfile","mouse_backend","nr_blinks","nr_trials","nr_trials_bl","opensesame_codename","opensesame_version","orient_list_trial","ping","ping_trigger","ping_type","practice","repeat_cycle","response","round_decimals","sampler_backend","session_nr","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target_color","target_high","target_loc","target_shape","time_block_loop","time_block_seq","time_block_settings","time_check_session","time_drift_correct","time_end_loop","time_end_seq","time_exp_settings","time_experiment","time_feedback","time_instructions","time_log_variables","time_logger","time_new_inline_script","time_new_pygaze_drift_correct","time_new_pygaze_start_recording","time_new_pygaze_stop_recording","time_pygaze","time_start_recording","time_stop_recording","time_test_location","time_trial","time_trial_loop","time_trial_seq","title","total_blocks","tracker_dev","trial_type","trials_in_block","trigger","uniform_coordinates","update_blinks","width","x","y","toward","containsNaN","rept","repd","prevtar","pd","nt","pd_c","nt_c","tar_dist","dist_dist","prevHP","eegTar","repteeg","tarcounter","correcteeg"
"1027",774.968699999154,16216.0324999979,1119844.0907,17,853,"n",1,"['1', '8', '7', 'space']","n","#000000","no",4586049.6548,19,"bias","psycho","psycho","psycho",0,"uniform",1,0,18,18,NA,18,0,NA,0,0,18,0,1026,1026,NA,NA,NA,NA,0,18,18,NA,1026,18,1026,73.2296414732588,"Mon Oct  4 11:01:09 2021","The main experiment item","yes","green","yes","0","diamond",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,0,"psycho",18,18,18,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-20.csv","psycho",10,1027,19,"Lentiform Loewenfeld","3.3.8","['vert', 'hori', 'hori', 'hori', 'vert', 'vert', 'vert', 'hori']","no",200,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",20,"even","red","no",7,"circle",298524.9365,4538305.0514,4538305.1873,NA,4538310.3745,NA,NA,59896.7462000001,3659.53259999969,4472331.3128,59896.7685999996,4591250.9097,4593984.3348,NA,NA,NA,NA,3659.61169999991,4539962.2822,4471825.7446,NA,4591250.9243,4540358.9961,4591250.861,"New experiment",19,"[0]","dist_present",56,81,"yes","yes",1680,34.5112128139721,20.3209843995291,"more away","False","NR","NR","lp",NA,"Right",NA,NA,1,0,"2",6,"R","in",1
"1028",910.724899998866,17126.7573999967,1120754.81559999,18,854,"n",1,"['1', '8', '7', 'space']","n","#000000","no",4586049.6548,19,"bias","psycho","psycho","psycho",0,"uniform",1,0,18,18,NA,18,0,NA,0,0,18,0,1027,1027,NA,NA,NA,NA,0,18,18,NA,1027,18,1027,73.2296414732588,"Mon Oct  4 11:01:09 2021","The main experiment item","yes","green","no","4","circle",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,0,"psycho",19,18,19,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-20.csv","psycho",10,1028,20,"Lentiform Loewenfeld","3.3.8","['vert', 'hori', 'vert', 'hori', 'hori', 'vert', 'vert', 'hori']","no",200,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",20,"even","red","yes",0,"diamond",298524.9365,4538305.0514,4538305.1873,NA,4538310.3745,NA,NA,59896.7462000001,3659.53259999969,4472331.3128,59896.7685999996,4594018.8253,4596768.3879,NA,NA,NA,NA,3659.61169999991,4539962.2822,4471825.7446,NA,4594018.8396,4540358.9961,4594018.7764,"New experiment",19,"[0]","dist_present",56,15,"yes","yes",1680,21.3229628139721,2.58142189952918,"more toward","False","NR","NR","lp",NA,NA,NA,NA,0,4,"2",7,"NR","ex",1
"1029",812.994199999608,17939.7515999964,1121567.80979999,19,855,"n",1,"['1', '8', '7', 'space']","n","#000000","no",4597089.3764,19,"bias","psycho","psycho","psycho",0,"uniform",1,0,18,18,NA,18,0,NA,0,0,18,0,1028,1028,NA,NA,NA,NA,0,18,18,NA,1028,18,1028,73.2296414732588,"Mon Oct  4 11:01:09 2021","The main experiment item","yes","green","no","3","diamond",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,0,"psycho",20,18,20,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-20.csv","psycho",11,1029,21,"Lentiform Loewenfeld","3.3.8","['vert', 'hori', 'vert', 'vert', 'vert', 'hori', 'hori', 'hori']","no",200,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",20,"even","red","yes",0,"circle",298524.9365,4538305.0514,4538305.1873,NA,4538310.3745,NA,NA,59896.7462000001,3659.53259999969,4472331.3128,59896.7685999996,4596802.7847,4599424.5186,NA,NA,NA,NA,3659.61169999991,4539962.2822,4471825.7446,NA,4596802.7991,4540358.9961,4596802.7354,"New experiment",19,"[0]","dist_present",56,14,"yes","no",1680,29.6902128139721,19.7714218995292,"more away","False","R","NR","hp","Left",NA,NA,NA,0,-3,"2",0,"NR","ex",1
"1030",927.028299998492,18866.7798999948,1122494.83809999,20,856,"n",1,"['1', '8', '7', 'space']","n","#000000","no",4599769.939,19,"bias","psycho","psycho","psycho",0,"uniform",1,0,18,18,NA,18,0,NA,0,0,18,0,1029,1029,NA,NA,NA,NA,0,18,18,NA,1029,18,1029,73.2296414732588,"Mon Oct  4 11:01:09 2021","The main experiment item","yes","green","no","1","diamond",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,0,"psycho",21,18,21,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-20.csv","psycho",12,1030,22,"Lentiform Loewenfeld","3.3.8","['vert', 'vert', 'hori', 'vert', 'hori', 'vert', 'hori', 'hori']","yes",100,"circles","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",20,"even","red","yes",0,"circle",298524.9365,4538305.0514,4538305.1873,NA,4538310.3745,NA,NA,59896.7462000001,3659.53259999969,4472331.3128,59896.7685999996,4599458.9799,4602064.5257,NA,NA,NA,NA,3659.61169999991,4539962.2822,4471825.7446,NA,4599458.9945,4540358.9961,4599458.9311,"New experiment",19,"[0]","dist_present",56,12,"yes","no",1680,20.9094628139721,10.3352968995292,"more away","False","R","NR","hp","Left",NA,NA,NA,0,-1,"2",0,"R","ex",1
"1031",1208.99290000089,20075.7727999957,1123703.83099999,21,857,"n",1,"['1', '8', '7', 'space']","n","#000000","no",4602439.0068,19,"bias","psycho","psycho","psycho",0,"uniform",1,0,18,18,NA,18,0,NA,0,0,18,0,1030,1030,NA,NA,NA,NA,0,18,18,NA,1030,18,1030,73.2296414732588,"Mon Oct  4 11:01:09 2021","The main experiment item","yes","red","no","None","circle",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,0,"psycho",22,18,22,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-20.csv","psycho",13,1031,23,"Lentiform Loewenfeld","3.3.8","['vert', 'hori', 'vert', 'vert', 'vert', 'hori', 'hori', 'hori']","yes",100,"diamond","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",20,"even","green","no",1,"diamond",298524.9365,4538305.0514,4538305.1873,NA,4538310.3745,NA,NA,59896.7462000001,3659.53259999969,4472331.3128,59896.7685999996,4602099.5224,4605088.4865,NA,NA,NA,NA,3659.61169999991,4539962.2822,4471825.7446,NA,4602099.537,4540358.9961,4602099.4735,"New experiment",19,"[0]","dist_absent",56,29,"yes","no",1680,19.868962813972,15.2557968995292,"more away","False","NR","NR","hp",NA,"Left",NA,NA,-1,NA,"2",0,"R","in",1
"1032",882.659000000916,20958.4317999966,1124586.48999999,22,858,"n",1,"['1', '8', '7', 'space']","n","#000000","no",4605409.0607,19,"bias","psycho","psycho","psycho",0,"uniform",1,0,18,18,NA,18,0,NA,0,0,18,0,1031,1031,NA,NA,NA,NA,0,18,18,NA,1031,18,1031,73.2296414732588,"Mon Oct  4 11:01:09 2021","The main experiment item","yes","red","no","2","circle",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,0,"psycho",23,18,23,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-20.csv","psycho",14,1032,24,"Lentiform Loewenfeld","3.3.8","['hori', 'vert', 'hori', 'vert', 'hori', 'vert', 'hori', 'vert']","no",200,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",20,"even","green","yes",0,"diamond",298524.9365,4538305.0514,4538305.1873,NA,4538310.3745,NA,NA,59896.7462000001,3659.53259999969,4472331.3128,59896.7685999996,4605122.8111,4607728.3476,NA,NA,NA,NA,3659.61169999991,4539962.2822,4471825.7446,NA,4605122.8255,4540358.9961,4605122.7589,"New experiment",19,"[0]","dist_present",56,13,"yes","no",1680,23.268837813972,4.02217189952916,"more toward","False","NR","NR","lp","Left",NA,"Left",NA,0,-2,"2",1,"NR","ex",1
"1033",873.564300000668,21831.9960999973,1125460.0543,23,859,"n",1,"['1', '8', '7', 'space']","n","#000000","no",4605409.0607,19,"bias","psycho","psycho","psycho",0,"uniform",1,0,18,18,NA,18,0,NA,0,0,18,0,1032,1032,NA,NA,NA,NA,0,18,18,NA,1032,18,1032,73.2296414732588,"Mon Oct  4 11:01:09 2021","The main experiment item","yes","green","no","None","circle",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,0,"psycho",24,18,24,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-20.csv","psycho",14,1033,25,"Lentiform Loewenfeld","3.3.8","['vert', 'vert', 'hori', 'hori', 'vert', 'vert', 'hori', 'hori']","yes",100,"circles","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",20,"even","red","no",4,"diamond",298524.9365,4538305.0514,4538305.1873,NA,4538310.3745,NA,NA,59896.7462000001,3659.53259999969,4472331.3128,59896.7685999996,4607762.7539,4610512.3968,NA,NA,NA,NA,3659.61169999991,4539962.2822,4471825.7446,NA,4607762.7688,4540358.9961,4607762.7048,"New experiment",19,"[0]","dist_absent",56,59,"yes","yes",1680,18.350650313972,7.71723439952922,"more away","False","NR","NR","hp",NA,NA,NA,NA,4,NA,"2",0,"NR","in",1
"1034",1307.84569999948,23139.8417999968,1126767.89999999,24,860,"n",1,"['1', '8', '7', 'space']","n","#000000","no",4611524.2005,19,"bias","psycho","psycho","psycho",0,"uniform",1,0,18,18,NA,18,0,NA,0,0,18,0,1033,1033,NA,NA,NA,NA,0,18,18,NA,1033,18,1033,73.2296414732588,"Mon Oct  4 11:01:09 2021","The main experiment item","yes","green","no","1","circle",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,0,"psycho",25,18,25,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-20.csv","psycho",15,1034,26,"Lentiform Loewenfeld","3.3.8","['vert', 'vert', 'hori', 'vert', 'vert', 'hori', 'hori', 'hori']","yes",100,"diamond","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",20,"even","red","no",3,"diamond",298524.9365,4538305.0514,4538305.1873,NA,4538310.3745,NA,NA,59896.7462000001,3659.53259999969,4472331.3128,59896.7685999996,4610546.8749,4613920.4535,NA,NA,NA,NA,3659.61169999991,4539962.2822,4471825.7446,NA,4610546.8894,4540358.9961,4610546.8255,"New experiment",19,"[0, 74.50107394884886, 82.20098555594046, 88.30089390130927, 102.75818765137538, 112.0750186250499, 124.46756956743644, 129.47481041965003, 141.71212849746644, 149.59827210759778, 158.60147678222037, 174.89712259271644, 189.4173329399047, 198.09603682842737, 204.41999514847907, 207.80755773023722, 218.52756191140182, 223.42626398212872, 227.006817847222, 238.30366751617757, 242.86247292827505, 252.59124423185764, 261.8831486370214, 272.5410917896011, 285.67606044047454]","dist_present",56,42,"yes","no",1680,NA,NA,"no hp","True","NR","NR","lp",NA,NA,NA,NA,-3,-1,"2",4,"NR","in",1
"1035",964.710400000215,24104.552199997,1127732.61039999,25,861,"n",1,"['1', '8', '7', 'space']","n","#000000","no",4614954.7481,19,"bias","psycho","psycho","psycho",0,"uniform",1,0,18,18,NA,18,0,NA,0,0,18,0,1034,1034,NA,NA,NA,NA,0,18,18,NA,1034,18,1034,73.2296414732588,"Mon Oct  4 11:01:09 2021","The main experiment item","yes","red","no","None","diamond",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,0,"psycho",26,18,26,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-20.csv","psycho",16,1035,27,"Lentiform Loewenfeld","3.3.8","['vert', 'hori', 'hori', 'hori', 'vert', 'vert', 'hori', 'vert']","yes",100,"circles","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",20,"even","green","no",4,"circle",298524.9365,4538305.0514,4538305.1873,NA,4538310.3745,NA,NA,59896.7462000001,3659.53259999969,4472331.3128,59896.7685999996,4613955.0435,4616880.3248,NA,NA,NA,NA,3659.61169999991,4539962.2822,4471825.7446,NA,4613955.058,4540358.9961,4613954.995,"New experiment",19,"[0, 75.31780385240684, 83.7463604765434, 91.81429082133148, 103.49225361164928, 112.59674646478165, 122.11674741819813, 142.89606982006077, 146.34767521561923, 155.11802890259273, 168.42722594478101, 176.4652940382329, 183.71123696951088, 199.03199731347254, 208.8762434099084, 215.85674134296644, 231.129638255626, 234.97835769275767, 249.1375950887807, 260.79788864778925, 275.5707543877414, 286.7615289612395, 298.0099783067847, 309.3834030779583, 321.94370943675796, 339.5896695456297, 346.2416325033921, 361.1712375413483, 378.74426685790917, 393.08097996662747, 403.3968635554419, 402.6282013446986, 410.9599637544791, 445.8156925223913, 461.92028447976645, 485.3459203771662]","dist_absent",56,59,"yes","no",1680,16.131900313972,12.9751718995292,"more away","False","NR","NR","lp",NA,NA,NA,NA,4,NA,"2",3,"NR","in",1
"1036",846.106999998912,24950.6591999959,1128578.71739999,26,862,"n",1,"['1', '8', '7', 'space']","n","#000000","no",4614954.7481,19,"bias","psycho","psycho","psycho",0,"uniform",1,0,18,18,NA,18,0,NA,0,0,18,0,1035,1035,NA,NA,NA,NA,0,18,18,NA,1035,18,1035,73.2296414732588,"Mon Oct  4 11:01:09 2021","The main experiment item","yes","red","no","4","diamond",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,0,"psycho",27,18,27,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-20.csv","psycho",16,1036,28,"Lentiform Loewenfeld","3.3.8","['vert', 'hori', 'vert', 'hori', 'hori', 'vert', 'vert', 'hori']","no",200,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",20,"even","green","no",2,"circle",298524.9365,4538305.0514,4538305.1873,NA,4538310.3745,NA,NA,59896.7462000001,3659.53259999969,4472331.3128,59896.7685999996,4616914.9193,4619632.5018,NA,NA,NA,NA,3659.61169999991,4539962.2822,4471825.7446,NA,4616914.9332,4540358.9961,4616914.8701,"New experiment",19,"[0, 73.50027214155715, 80.9022491708335, 82.60021774596258, 82.80602622101712, 83.815260400343, 81.92206108123786, 78.57798673928977, 77.12561322183666, 76.88431536548592, 75.3010758646112]","dist_present",56,35,"yes","yes",1680,9.36058781397207,8.93773439952917,"more away","False","NR","NR","lp",NA,"Left",NA,"Left",-2,4,"2",4,"NR","in",1
"1037",654.097199998796,25604.7563999947,1129232.81459999,27,863,"n",1,"['1', '8', '7', 'space']","n","#000000","no",4614954.7481,19,"bias","psycho","psycho","psycho",0,"uniform",1,0,18,18,NA,18,0,NA,0,0,18,0,1036,1036,NA,NA,NA,NA,0,18,18,NA,1036,18,1036,73.2296414732588,"Mon Oct  4 11:01:09 2021","The main experiment item","yes","green","no","None","diamond",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,0,"psycho",28,18,28,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-20.csv","psycho",16,1037,29,"Lentiform Loewenfeld","3.3.8","['vert', 'hori', 'hori', 'hori', 'vert', 'vert', 'vert', 'hori']","yes",100,"diamond","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",20,"even","red","no",6,"circle",298524.9365,4538305.0514,4538305.1873,NA,4538310.3745,NA,NA,59896.7462000001,3659.53259999969,4472331.3128,59896.7685999996,4619666.8194,4622144.3431,NA,NA,NA,NA,3659.61169999991,4539962.2822,4471825.7446,NA,4619666.8338,4540358.9961,4619666.7666,"New experiment",19,"[0]","dist_absent",56,79,"yes","yes",1680,19.5091503139721,-2.79651560047084,"more toward","False","NR","NR","lp",NA,"Right",NA,"Right",2,NA,"2",2,"NR","in",1
"1038",888.190000001341,26492.9463999961,1130121.00459999,28,864,"n",1,"['1', '8', '7', 'space']","n","#000000","no",4623142.9417,19,"bias","psycho","psycho","psycho",0,"uniform",1,0,18,18,NA,18,0,NA,0,0,18,0,1037,1037,NA,NA,NA,NA,0,18,18,NA,1037,18,1037,73.2296414732588,"Mon Oct  4 11:01:09 2021","The main experiment item","yes","red","no","4","diamond",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,0,"psycho",29,18,29,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-20.csv","psycho",17,1038,30,"Lentiform Loewenfeld","3.3.8","['hori', 'vert', 'vert', 'hori', 'vert', 'hori', 'vert', 'hori']","yes",100,"circles","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",20,"even","green","yes",0,"circle",298524.9365,4538305.0514,4538305.1873,NA,4538310.3745,NA,NA,59896.7462000001,3659.53259999969,4472331.3128,59896.7685999996,4622178.8241,4625072.3416,NA,NA,NA,NA,3659.61169999991,4539962.2822,4471825.7446,NA,4622178.8387,4540358.9961,4622178.7755,"New experiment",19,"[0, 75.71584501946649, 83.2867394121919, 93.30023031094038, 106.64188227280897, 113.90630310141408, 123.37789358902829, 134.7763919793123, 141.3891594903494, 149.03665663028153, 158.79475976095765, 167.6101378513468, 172.09358433009268, 184.89891287781867, 199.58685347507063, 204.74267173908805, 217.20613906642987, 229.37140121921558, 236.56073850690203, 252.73404226697602, 261.11790235574665, 273.73226896594304, 282.2957926767401, 297.9112830006002, 313.02319950792156, 321.31372485132465, 333.3571480107844, 346.595442626718, 358.0793467301462, 370.18831719873333, 382.3381441788687, 387.53824151649275, 405.7310916637719, 412.90942111900125, 426.82968579262234, 426.42459980213016, 430.02151108985237, 455.2448340837726, 477.44974450749686, 498.6551329757538, 523.0635611042701, 522.5639090139201, 525.0974640278876, 533.9994232380361]","dist_present",56,15,"yes","no",1680,NA,NA,"no hp","True","NR","NR","lp",NA,NA,NA,NA,0,4,"2",6,"NR","ex",1
"1039",1267.79569999967,27760.7420999957,1131388.80029999,28,864,"n",1,"['1', '8', '7', 'space']","n","#000000","no",4623142.9417,19,"bias","psycho","psycho","psycho",0,"uniform",0,0,18,18,NA,18,0,NA,0,0,18,0,1038,1038,NA,NA,NA,NA,0,18,18,NA,1038,18,1038,73.2296414732588,"Mon Oct  4 11:01:09 2021","The main experiment item","yes","red","no","1","diamond",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,0,"psycho",30,18,30,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-20.csv","psycho",17,1039,31,"Lentiform Loewenfeld","3.3.8","['hori', 'vert', 'hori', 'hori', 'vert', 'hori', 'vert', 'vert']","no",200,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",20,"even","green","no",2,"circle",298524.9365,4538305.0514,4538305.1873,NA,4538310.3745,NA,NA,59896.7462000001,3659.53259999969,4472331.3128,59896.7685999996,4625106.8591,4628288.3729,NA,NA,NA,NA,3659.61169999991,4539962.2822,4471825.7446,NA,4625106.8735,4540358.9961,4625106.8101,"New experiment",19,"[0]","dist_present",56,32,"yes","yes",1680,8.58915031397205,-3.70107810047088,"more toward","False","NR","NR","hp",NA,NA,NA,NA,-2,-1,"2",0,"NR","in",1
"1040",707.998900000006,28468.7409999957,1132096.79919999,29,865,"n",1,"['1', '8', '7', 'space']","n","#000000","no",4629252.5354,19,"bias","psycho","psycho","psycho",0,"uniform",1,0,18,18,NA,18,0,NA,0,0,18,0,1039,1039,NA,NA,NA,NA,0,18,18,NA,1039,18,1039,73.2296414732588,"Mon Oct  4 11:01:09 2021","The main experiment item","yes","red","no","5","diamond",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,0,"psycho",31,18,31,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-20.csv","psycho",18,1040,32,"Lentiform Loewenfeld","3.3.8","['vert', 'hori', 'hori', 'vert', 'vert', 'vert', 'hori', 'hori']","no",200,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",20,"even","green","no",7,"circle",298524.9365,4538305.0514,4538305.1873,NA,4538310.3745,NA,NA,59896.7462000001,3659.53259999969,4472331.3128,59896.7685999996,4628322.6041,4631072.4001,NA,NA,NA,NA,3659.61169999991,4539962.2822,4471825.7446,NA,4628322.6182,4540358.9961,4628322.5555,"New experiment",19,"[0, 79.97626799484681, 85.20152616611924, 93.87148190343454, 101.08140024306351, 109.89834258589046, 118.24217427527432, 120.8056290079233, 133.04769488333753, 141.55428882436203, 144.7940902937187, 155.29548063659965, 163.2309432894637, 172.62457628025695, 180.01979660017935, 191.87563297686873, 200.26972253113175, 208.47112174955126, 217.02685060111037, 223.80073918415818, 235.17965775317182, 243.34708701922636, 252.86651502115816, 261.55942252894096, 273.92719456520564, 284.24610142754534, 287.1516880172448, 301.0758070881323, 319.7771628980618, 329.55963766862385, 337.88379542953487, 349.3484782252269, 355.36944212397884, 372.0616345116613, 383.88551733547075, 393.2076312639169, 404.26184446064156, 416.3310692098942, 433.6942944996432, 444.3639512597753, 456.7195541308566, 457.916894544819, 460.71733170025703, 480.63718303042884, 514.9649966771891, 532.3357297720087, 564.7326677209434, 589.324264385704, 592.9858309669313, 602.1410052391651, 612.1118407337087, 632.7306952429584, 642.8866446589628, 654.3781710446557, 672.9020990727582]","dist_present",56,86,"yes","no",1680,34.9710878139721,6.91954689952919,"more toward","False","NR","NR","lp",NA,NA,NA,NA,1,3,"2",2,"NR","in",0
"1041",766.038299998268,29234.779299994,1132862.83749999,30,866,"n",1,"['1', '8', '7', 'space']","n","#000000","no",4629252.5354,19,"bias","psycho","psycho","psycho",0,"uniform",1,0,18,18,NA,18,0,NA,0,0,18,0,1040,1040,NA,NA,NA,NA,0,18,18,NA,1040,18,1040,73.2296414732588,"Mon Oct  4 11:01:09 2021","The main experiment item","yes","red","no","None","circle",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,0,"psycho",32,18,32,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-20.csv","psycho",18,1041,33,"Lentiform Loewenfeld","3.3.8","['hori', 'vert', 'hori', 'vert', 'vert', 'vert', 'hori', 'hori']","yes",100,"circles","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",20,"even","green","no",7,"diamond",298524.9365,4538305.0514,4538305.1873,NA,4538310.3745,NA,NA,59896.7462000001,3659.53259999969,4472331.3128,59896.7685999996,4631106.8178,4633920.3191,NA,NA,NA,NA,3659.61169999991,4539962.2822,4471825.7446,NA,4631106.8322,4540358.9961,4631106.7688,"New experiment",19,"[0]","dist_absent",56,89,"yes","yes",1680,25.844087813972,4.47223439952921,"more toward","False","R","NR","lp",NA,"Right",NA,NA,1,NA,"2",7,"NR","in",1
"1042",987.63599999994,30222.4152999939,1133850.47349999,30,866,"n",1,"['1', '8', '7', 'space']","n","#000000","no",4629252.5354,19,"bias","psycho","psycho","psycho",0,"uniform",0,0,18,18,NA,18,0,NA,0,0,18,0,1041,1041,NA,NA,NA,NA,0,18,18,NA,1041,18,1041,73.2296414732588,"Mon Oct  4 11:01:09 2021","The main experiment item","yes","red","no","None","diamond",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,0,"psycho",33,18,33,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-20.csv","psycho",18,1042,34,"Lentiform Loewenfeld","3.3.8","['vert', 'vert', 'hori', 'hori', 'hori', 'hori', 'vert', 'vert']","yes",100,"diamond","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",20,"even","green","no",3,"circle",298524.9365,4538305.0514,4538305.1873,NA,4538310.3745,NA,NA,59896.7462000001,3659.53259999969,4472331.3128,59896.7685999996,4633954.7083,4636912.4408,NA,NA,NA,NA,3659.61169999991,4539962.2822,4471825.7446,NA,4633954.7227,4540358.9961,4633954.658,"New experiment",19,"[0]","dist_absent",56,49,"yes","yes",1680,-18.1262871860279,6.57704689952912,"more toward","False","NR","R","lp",NA,"Left",NA,NA,-3,NA,"2",7,"R","in",1
